candidateId,strategyVariantId,runs,scenarioCount,bossKillRate,avgExp,medianExp,p10Exp,p90Exp,expStdDev,avgScore,medianScore,p10Score,p90Score,completionRate,avgSurvivalTimeSeconds,avgLevel,avgKills,avgDamageDealt,medianDamageDealt,p10DamageDealt,p90DamageDealt,avgDamageTaken,damageWindowPassRate,avgDamageWindowViolationCount,avgMaxDamageWindowRatio,damageSafetyPenalty,damageDealtStdDev,scoreStdDev,consistencyScore,generalFitnessScore
centered_candidate_000069_788be43a,centered-gaussian,8,8,0,357,73.5,36.2,882.9,694.941,3424,1448.5,859.7,7521.6,0,168.4625,8,173,8320.625,2359,1323.6,19390.3,170.5,0,2.875,0.6232,22149.875,14860.9168,5034.3028,-311.2705,357
centered_candidate_000277_85599375,centered-gaussian,8,8,0,353.375,69.5,47.8,776.5,748.8723,3480,1422,1168.9,6678.7,0,169.7875,8,178,8418.625,2374.5,1985.3,17337.9,171.375,0,3,0.645,22681.625,15597.9837,5424.5521,-326.6362,353.375
centered_candidate_000280_132b8d53,centered-gaussian,8,8,0,340.5,83.5,33.7,750.6,704.0059,3329.25,1602.5,808.5,6506.6,0,156.1875,7.875,170.125,7304,2600,1038.1,15487.9,170.5,0,2.875,0.7122,22258.75,13404.3351,5062.9345,-318.3029,340.5
centered_candidate_000279_45bbc813,centered-gaussian,8,8,0,335.75,67.5,40.9,745.1,712.5121,3198.375,1430,928.1,6189.9,0,167.5875,7.625,160.5,8443.75,2680,1278.8,17805,179.125,0,2.875,0.6872,22296.25,15954.6775,4906.1633,-315.356,335.75
centered_candidate_000280_1780d4d8,centered-gaussian,8,8,0,330,68.5,48.7,769.9,552.5423,3280.25,1369.5,1144.7,6551.9,0,192.275,8.5,157.375,7485.875,2316,1902,15973.9,175.375,0,3.125,0.6271,23063.5,10397.4397,3884.9439,-227.5712,330
centered_candidate_000214_31b2669f,centered-gaussian,8,8,0,325,51.5,33.3,728.5,725.4819,3182.625,1195,809.2,6354.2,0,153.2375,7.375,163.375,6963.875,1917,1118.7,14940.5,165.5,0,2.75,0.6767,21650.875,13735.9591,5356.7832,-329.441,325
search_candidate_000156_7cd1bcfd,random-phased,8,8,0,324.625,65,36.4,837.9,582.5281,3259.625,1348,883.3,7381.4,0,174.95,7.75,165,6871.5,2664,1194,16440.8,179.875,0,3.25,0.5717,23748.25,10339.0397,4379.4507,-254.864,324.625
centered_candidate_000085_f3f0cf09,centered-gaussian,8,8,0,320,69.5,57.6,775.8,559.7397,3291.75,1453,1224.4,6823.9,0,178.925,8.125,164,7472,2615,2004.6,16972.9,170.5,0,2.875,0.6834,22127.375,10977.7261,4142.4649,-222.2698,320
centered_candidate_000261_f24fd6e4,centered-gaussian,8,8,0,319,108.5,36.8,720.2,574.307,3278.375,1850.5,879.4,6437.8,0,176,8,164.125,7273,3170.5,1453.5,15443.6,167.875,0,3,0.7201,22719.25,11208.4311,4255.317,-250.3535,319
centered_candidate_000210_a75bb463,centered-gaussian,8,8,0,316.25,49.5,40.2,725.2,661.9369,3060,1130.5,939.6,6208,0,171.5625,7.375,151.25,7520.875,2024,1404.9,16492.6,166.125,0,3.375,0.6137,24186.5,13613.5477,4687.393,-290.7684,316.25
centered_candidate_000169_883d73d6,centered-gaussian,8,8,0,312.375,81,55.5,679.3,480.0838,3303.25,1610.5,1156.9,6264.1,0,190.1375,8.375,162.625,7076.875,2784.5,1721.6,14408.4,174.125,0,3.125,0.6253,23327.5,9134.6084,3612.8668,-184.5419,312.375
search_candidate_000149_6205e9ae,random-phased,8,8,0,311,82,41.3,770,535.1911,3249.875,1662.5,944.1,6929.4,0,179.625,8.125,162.875,6852.625,3064,1326.7,15608.9,184.25,0,2.625,0.6071,20589.25,9433.7658,4022.4549,-226.2955,311
search_candidate_000183_e3ac26f3,random-phased,8,8,0,309.5,50.5,35.9,747.6,611.545,3073.25,1209.5,924.9,6470.2,0,173.95,7.625,151.75,6151.875,1795,1353.5,14220.3,173.25,0,3.125,0.6899,23050.125,9833.3069,4291.5717,-269.8725,309.5
centered_candidate_000167_e07f1372,centered-gaussian,8,8,0,306.5,53,35.7,703.9,664.7887,3036.375,1152,833.8,6324.7,0,153.0875,7,155.875,6578,1728,1188,14485.1,162.5,0,2.25,0.7939,19735.5,12680.8387,4975.2594,-296.6943,306.5
search_candidate_000100_65e2a826,random-phased,8,8,0,303,60.5,38.7,754.6,579.1675,3076.875,1269.5,944.8,6780.4,0,170.4,7.5,153.75,6336.5,1985,1375.9,14784.6,167.375,0,2.375,0.7655,19676.375,10498.1308,4318.7746,-250.8838,303
centered_candidate_000181_4af0d3fa,centered-gaussian,8,8,0,302.5,57.5,41,664.5,651.5833,2951.625,1254,894.7,5688.8,0,164.45,7,147.75,7202,2389.5,1287.4,15104.9,165.875,0,2.875,0.6785,22092.5,13227.4561,4613.8041,-284.7916,302.5
centered_candidate_000308_1fae701d,centered-gaussian,8,8,0,302.375,80,43.6,808.9,470.82,3156.875,1604,999.9,7000.1,0,172.9,8.25,155.25,6983.75,2801.5,1406.8,17145.5,172.125,0,2.75,0.7047,22065.25,9555.6658,3603.4584,-191.81,302.375
centered_candidate_000072_cb3d20cb,centered-gaussian,8,8,0,302,65,39.1,656.7,634.0678,3084.75,1348.5,901.1,5956.8,0,158.5875,7.25,158,6625,2036,1423.2,13871,164.625,0,2.5,0.7224,20613.375,11807.5311,4760.4744,-277.9339,302
search_candidate_000258_da1eeb9c,random-phased,8,8,0,301.5,54.5,31.8,851.6,468.7673,3189.375,1252.5,914.4,7593.8,0,209.4,8,154,6232.375,2224.5,1307,15943,174.875,0,2.625,0.6326,20604.25,7464.2786,3614.9427,-202.5836,301.5
