candidateId,strategyVariantId,runs,scenarioCount,bossKillRate,avgExp,medianExp,p10Exp,p90Exp,expStdDev,avgScore,medianScore,p10Score,p90Score,completionRate,avgSurvivalTimeSeconds,avgLevel,avgKills,avgDamageDealt,medianDamageDealt,p10DamageDealt,p90DamageDealt,avgDamageTaken,damageWindowPassRate,avgDamageWindowViolationCount,avgMaxDamageWindowRatio,damageSafetyPenalty,damageDealtStdDev,scoreStdDev,consistencyScore,generalFitnessScore
centered_candidate_000407_4827a73e,centered-gaussian,5,5,0.2,1317.4,115,58.8,3711.2,2278.7344,9510.4,1844,1219.4,24980,0.2,242,15.4,492.8,40181.6,3929,2068,113405.4,227.2,0,4.4,0.5859,29781.8,70950.5157,14590.9471,-1080.5672,1317.4
centered_candidate_000451_d1403b6f,centered-gaussian,5,5,0.2,1295.6,372,95.8,3188.8,1551.2705,10124.8,4123,1766,22786.2,0.2,293.5,18.4,520.2,31834.2,8845,3377.6,78384.4,260.2,0,5,0.4973,33289.4,39000.4947,10227.0833,-679.8353,1295.6
centered_candidate_000404_19332cb6,centered-gaussian,5,5,0.2,1294,390,65.8,3050.4,1397.1796,10160.8,3980,1344.6,22452.8,0.2,290.2,18.4,523.8,30504.6,9320,2388.8,70575.2,258.6,0,4.6,0.559,32402.8,31966.3128,9827.3598,-632.7898,1294
centered_candidate_000365_3aeac3df,centered-gaussian,5,5,0.2,1287,64,56.8,3388.6,1714.6559,9663.6,1340,1296.4,23760.8,0.2,265.9,16.4,499.8,37415.2,2716,2398.6,100600,242,0,4,0.5429,28582.8,54782.6179,11371.1798,-800.5279,1287
centered_candidate_000343_db2e4818,centered-gaussian,5,5,0.2,1261,85,70.8,3345.2,1747.2046,9556,1677,1444.6,23483.2,0.2,261.86,16.6,493.4,42634.6,3304,2813.4,116233.4,242.8,0,3.4,0.6646,26101.4,66008.5391,11504.4238,-802.8023,1261
centered_candidate_000145_6f618062,centered-gaussian,5,5,0.2,1259.8,1679,82.8,2306.6,1013.168,10336,13982,1685.4,17667.2,0.2,308.54,19.2,534.8,27901.6,32436,3066.2,52954.8,267,0,5.2,0.5598,34596.8,22746.098,7329.043,-423.784,1259.8
centered_candidate_000083_a9dc3a64,centered-gaussian,5,5,0.2,1247.4,411,82,2851,1296.5435,9922.2,4368,1591.2,21121.2,0.2,284.78,18.2,511.8,28172,8840,3135,63103.2,255.8,0,4.8,0.5584,32813.8,28295.5223,9077.2673,-566.2717,1247.4
centered_candidate_000410_22e8efb2,centered-gaussian,5,5,0.2,1244.2,320,166,2966,1398.8885,9815.2,3564,2290.4,21530.6,0.2,300,18.6,498,33309.8,8965,4369.4,81401.6,256.8,0,4.4,0.529,30225.4,40696.9976,9446.5851,-533.4442,1244.2
centered_candidate_000242_3755fcb2,centered-gaussian,5,5,0.2,1242.8,90,60.4,3007.8,1435.7656,9719,1722,1284.2,22181,0.2,268.08,16.8,506.4,31353.4,3619,2365.4,74257.4,238.4,0,4.6,0.5343,30773.2,34968.8426,10151.1962,-657.4828,1242.8
centered_candidate_000408_891f8baa,centered-gaussian,5,5,0.2,1241.6,134,69,2968.2,1407.7915,9806.2,2194,1418.4,22025,0.2,269.22,17.2,511.4,29039.2,4149,2630.6,68166,244.6,0,4.4,0.5659,30476.2,31674.8567,9933.7326,-634.8958,1241.6
centered_candidate_000030_e39166d6,centered-gaussian,5,5,0.2,1234,296,88.4,2853.2,1317.7878,9857.4,3511,1715.6,21131.2,0.2,291.44,18,508.2,27847.6,7741,3207.8,62497.6,254,0,5.2,0.4681,34017.8,28318.6164,9226.4545,-570.4939,1234
