candidateId,strategyVariantId,runs,scenarioCount,bossKillRate,avgExp,medianExp,p10Exp,p90Exp,expStdDev,avgScore,medianScore,p10Score,p90Score,completionRate,avgSurvivalTimeSeconds,avgLevel,avgKills,avgDamageDealt,medianDamageDealt,p10DamageDealt,p90DamageDealt,avgDamageTaken,damageWindowPassRate,avgDamageWindowViolationCount,avgMaxDamageWindowRatio,damageSafetyPenalty,damageDealtStdDev,scoreStdDev,consistencyScore,generalFitnessScore
centered_candidate_000050_1e83491b,centered-gaussian,5,5,0,243.2,58,44.2,628.4,381.4695,2692.8,1296,1130.8,5646.4,0,165.32,7,133,5532.4,2238,1887,12480,161.6,0,3,0.6524,22373,6811.4225,2907.5093,-146.5347,243.2
search_candidate_000110_ab5868ec,random-phased,5,5,0,234.4,151,127.6,424.2,181.9006,2962.8,2341,2144.2,4387.4,0,187.66,8.4,144,5876.4,4681,4138.6,8899.4,171.8,0,4,0.521,26276.8,2908.5086,1356.1024,36.6497,234.4
search_candidate_000126_d9f15b63,random-phased,5,5,0,229.4,61,30.6,595.4,351.525,2485.4,1292,749,5442,0,148.58,6.8,123,4661.6,1762,886.4,11319.4,174.6,0,2.4,0.7227,20554.6,6282.816,2769.3514,-145.1625,229.4
search_candidate_000116_2b57e401,random-phased,5,5,0,227.2,64,30,509.4,227.0396,2623.6,1257,669,5252.6,0,147.82,7.2,131.2,4847,1862,856,10311.6,165.8,0,3.2,0.678,23563,4448.2879,2136.8672,-83.5198,227.2
search_candidate_000134_bb9f0c2a,random-phased,5,5,0,223.4,78,48,504,228.9625,2484.2,1566,1071.8,4539.2,0,190.44,7.6,112.6,5368.6,2791,2102.4,10152.6,190.8,0,3.2,0.61,23255.2,3793.0799,1661.1569,-66.4813,223.4
search_candidate_000078_3e9d053d,random-phased,5,5,0,220,40,35.4,585.2,364.0071,2334.8,969,893.4,5138.6,0,153.58,6.2,114.8,4730,1280,1186,11716,172.2,0,1.8,0.8532,17511.2,6955.3174,2780.5385,-146.6036,220
centered_candidate_000030_69227642,centered-gaussian,5,5,0,216.8,194,81.6,388,150.4838,2717.6,2568,1658.8,4027.4,0,206.64,8.2,124.2,5652.6,5992,3125.8,8310.2,173.8,0,2.8,0.5629,20719.8,2404.1177,1131.9796,6.3581,216.8
centered_candidate_000144_d24e8f25,centered-gaussian,5,5,0,205,59,54.4,497.6,284.697,2438,1304,1222.4,4709.8,0,162.2,6.8,118,4859.2,2321,2189.8,9909.4,156.6,0,2.4,0.7018,19270.4,4769.5034,2145.9043,-87.9485,205
search_candidate_000154_999ecf2b,random-phased,5,5,0,198.2,88,70.2,437.2,236.1139,2517.8,1624,1444.8,4460,0,165.38,7,124.6,4953,3077,2708.8,9071.8,167,0,3.6,0.5246,24821.6,4056.799,1866.2995,-47.8569,198.2
centered_candidate_000089_e7d508f0,centered-gaussian,5,5,0,190.2,60,35.6,471,268.1868,2238.6,1337,942.8,4382.4,0,169.44,6.6,106.2,4796.8,2226,1498.6,10454.8,184.2,0,3.2,0.7898,24659.8,5265.8799,1974.355,-98.4934,190.2
search_candidate_000084_c80dbda6,random-phased,5,5,0,176.2,89,76.8,324.8,117.8429,2425.4,1790,1575.4,3637.4,0,181.74,7.2,115.4,4713.8,3157,2812,7466.6,166,0,3.6,0.4882,24992.6,2196.4638,964.1308,17.8785,176.2
search_candidate_000157_e3294f73,random-phased,5,5,0,168,50,27.6,429.4,255.7428,1952.4,1119,719.2,4087.6,0,138,6,93.6,3630.2,1395,860.2,8735.6,174.2,0,3.2,0.6712,24025.4,5003.5936,2056.9528,-100.2714,168
search_candidate_000142_c7b2d39e,random-phased,5,5,0,159.4,58,46.6,371.2,205.5516,2181.2,1260,1068,4164.4,0,145.3,6.2,109.4,3963.6,2062,1650,8075.2,157,0,2.2,0.7984,18949.2,3903.0698,1882.3066,-56.1758,159.4
search_candidate_000194_6b4e85fd,random-phased,5,5,0,158.6,76,63.8,329.4,156.5639,2205.2,1556,1318,3668,0,161.8,6.4,107.8,4190.8,2847,2450.6,7115.8,161.6,0,3.4,0.5266,23125,2560.8202,1283.1348,-14.4819,158.6
search_candidate_000185_7e5a017f,random-phased,5,5,0,157.6,85,65,291.2,106.1746,2235.8,1600,1395.4,3414,0,177.9,6.8,105.8,4417.4,3227,2636.4,6884,170,0,3,0.4796,21388.8,1971.5187,941.8657,11.9127,157.6
search_candidate_000113_d2d5f712,random-phased,5,5,0,152,163,54.8,241.6,82.348,2151.2,2367,1116.8,3020,0,199.32,6.6,99,4372.4,5230,1689.4,6607.8,187,0,3.2,0.4999,22115.8,2200.0582,851.449,13.626,152
search_candidate_000192_bf36650b,random-phased,5,5,0,150.8,88,87.4,276.4,124.6072,2208.2,1755,1666.8,3212.4,0,166.06,6.4,108,4453.6,3453,3256.8,6684.8,158.4,0,3.4,0.5403,23132.4,2192.9664,987.8013,25.0964,150.8
search_candidate_000072_5ed0d2db,random-phased,5,5,0,146.6,87,70.4,278.8,123.6036,2140.4,1731,1415.6,3256.2,0,174.32,6.4,102.8,4442.4,3292,2780.8,7145.6,171.6,0,3.6,0.5073,24302.8,2453.8044,995.3686,8.5982,146.6
search_candidate_000050_1d1180b5,random-phased,5,5,0,145,69,65,266.6,96.8318,2004,1463,1345.2,2964.6,0,179.64,6.6,94.4,4478.2,3006,2446.6,7235.4,222.4,0,2.6,1.0093,24190.6,2254.3589,763.2921,16.5841,145
search_candidate_000067_2700884c,random-phased,5,5,0,144,82,62.6,254.4,90.1221,2167.6,1587,1335.8,3251.8,0,167.92,6.6,104.2,3965.2,2860,2124,6296.8,162.8,0,3,0.5504,21402,1920.0482,896.0008,17.5389,144
centered_candidate_000089_f47fe4c4,centered-gaussian,5,5,0,142.6,119,37.2,287.4,133.3456,2018.2,2018,917,3323.4,0,156.38,6,97,4018.8,3691,1452.8,7316.2,151.8,0,2.2,0.6352,18473.2,3012.9754,1178.7596,-29.4728,142.6
search_candidate_000022_9d3aa314,random-phased,5,5,0,141,142,54.4,225.8,75.2808,2077.6,2140,1231.8,2842.2,0,201.48,6.4,92.4,4396,4090,1975.2,6914,158.4,0,3.6,0.5402,24645,2181.3508,716.6666,16.7596,141
centered_candidate_000074_4be9d594,centered-gaussian,5,5,0,140.6,62,56.4,293.4,137.9008,2084.8,1369,1250.6,3513,0,167.44,6,101,4384.6,2662,2529.2,7733.6,152.6,0,2.8,0.5899,20621.6,2993.2799,1232.523,-12.5504,140.6
centered_candidate_000058_f6e83e73,centered-gaussian,5,5,0,137.8,117,64.6,223.2,70.4483,2173.2,2021,1410.6,3007.6,0,175.6,6.4,104.6,4365.4,3919,2764.6,6251.6,153.2,0,2.8,0.6035,20856,1551.6405,705.234,29.3759,137.8
centered_candidate_000025_18eeddeb,centered-gaussian,5,5,0,134.8,63,51.2,290.4,153.7705,1937.4,1367,1131.6,3328.2,0,154.82,5.8,93.2,3637.8,2528,1826.4,6516.6,154.6,0,2.6,0.5834,20228.4,2720.9421,1353.6766,-25.6852,134.8
centered_candidate_000098_bdd5f5af,centered-gaussian,5,5,0,126,52,40.8,278.6,138.9345,1848.4,1324,953.4,3253.6,0,155.24,5.4,88.8,3778.6,2456,1561.8,7279.2,146.4,0,2.4,0.6113,19416,3126.6354,1237.5202,-28.6673,126
centered_candidate_000183_afa8b09f,centered-gaussian,5,5,0,123.6,69,47.2,241.8,97.2884,1907.6,1447,1153.4,2989.8,0,162.24,6,89.2,3819.8,2601,2049.2,6400.8,152.2,0,3,0.5187,21752.8,2081.8071,875.0775,-1.4442,123.6
centered_candidate_000112_81dc512d,centered-gaussian,5,5,0,121.8,45,37.6,278.4,147.6379,1667.6,1085,894.4,2988,0,139.64,5.4,78.4,3118.8,1450,1251,6543.6,162,0,1.8,0.8902,18092.8,3219.5956,1206.7047,-36.219,121.8
search_candidate_000075_86c176bd,random-phased,5,5,0,119.2,105,69,185.6,58.8639,1931.6,1808,1459.8,2550.4,0,161.74,6,92,3836.2,3635,2688.6,5304.2,154,0,3,0.5316,21396.6,1296.6218,561.6364,39.568,119.2
search_candidate_000051_db1687c5,random-phased,5,5,0,113.6,89,56.4,193.2,69.956,1897,1645,1246.6,2768.4,0,146.22,5.8,93.2,3324.6,3090,2030.4,4891.4,147.8,0,2.6,0.6423,20155,1393.979,766.7868,21.422,113.6
centered_candidate_000128_975298f6,centered-gaussian,5,5,0,109.4,51,34.6,241,122.6011,1707.4,1236,862.2,3021.2,0,147.86,5.2,81.6,3266.6,2441,1211.2,6245.8,144.6,0,2.6,0.6661,19817.6,2627.9973,1170.0394,-26.7006,109.4
search_candidate_000047_2d2948c1,random-phased,5,5,0,107,81,58,183.4,73.0397,1825.6,1632,1195.2,2683.6,0,147.12,5.6,89.4,3291.2,2956,1888.8,5012,148,0,2.8,0.6311,20920.4,1575.6774,796.9172,21.4801,107
search_candidate_000119_92a77a43,random-phased,5,5,0,104.2,84,40.8,196,85.1549,1710.6,1593,908.2,2765.8,0,136.44,5.2,84.8,2817.6,2410,1277,4951.8,148.6,0,2.2,0.7012,18414,1943.8582,967.152,-1.7775,104.2
centered_candidate_000105_4068b2cc,centered-gaussian,5,5,0,103.8,72,49.4,192.4,82.9395,1772.6,1582,1150.6,2645.8,0,157.22,5.6,83.6,3498.6,3126,1733.2,5808.8,147.4,0,2.6,0.5823,20131,2130.5847,800.4605,7.9303,103.8
search_candidate_000057_aa4c3fbc,random-phased,5,5,0,101,84,63,155.8,47.3667,1795.2,1611,1345,2403.8,0,158.56,5.4,87.6,3477.2,2896,2493.8,5024,153.2,0,2.8,0.5635,20358.4,1362.332,503.7731,39.3167,101
centered_candidate_000171_cea57e55,centered-gaussian,5,5,0,99.6,92,49,160,52.9097,1695,1715,1114.6,2301.2,0,150.72,5.2,81.2,3189.2,3227,1900,4510.8,143.8,0,2.8,0.5868,20843.4,1227.1726,552.9257,22.5451,99.6
search_candidate_000080_05c32079,random-phased,5,5,0,99.4,74,35.2,194,87.3192,1633.8,1479,906.6,2585.6,0,141,5.4,79.4,2875.6,2221,1345.2,5126.4,174.2,0,2.4,0.8178,20309.4,2000.8781,857.7098,-8.4596,99.4
centered_candidate_000146_59ca5bd8,centered-gaussian,5,5,0,96,41,31.6,205.2,94.0787,1606,977,838.2,2838.4,0,136.68,5,78.2,2918.2,1642,1174,5655.6,145.6,0,2.2,0.661,18678,2287.409,1023.8412,-15.4393,96
centered_candidate_000070_eea9041e,centered-gaussian,5,5,0,88.4,84,39,149.6,55.0222,1582.2,1665,893.6,2320.6,0,151.68,4.8,75.6,3096.6,3013,1331.6,5202.8,141,0,2.2,0.6718,17662.6,1914.5666,672.6555,11.4889,88.4
search_candidate_000106_9ad153c0,random-phased,5,5,0,86.6,75,57.2,126.8,34.8746,1627.8,1504,1305.2,2055.6,0,145.6,5,79.8,3106.6,2899,2448.4,3950.4,146.6,0,3.4,0.5477,23514.2,714.0741,362.114,39.7627,86.6
search_candidate_000122_5fc9854e,random-phased,5,5,0,86.4,59,36,168.6,78.0118,1493.6,1273,890.4,2375.4,0,144.88,4.6,71.8,2711.4,1920,1243.2,5064.2,149,0,2.4,0.7576,19001.4,2222.6926,815.4276,-3.0059,86.4
search_candidate_000091_facb8ebc,random-phased,5,5,0,85.2,41,37.8,177.2,91.412,1431.4,978,940,2373.8,0,150.88,4.4,67,2803,1679,1530,5185.4,146.8,0,2.6,0.5845,20042.8,2328.4751,926.1848,-7.906,85.2
search_candidate_000168_56e4d19b,random-phased,5,5,0,85.2,94,52.6,112.2,26.6863,1587,1706,1126.8,1961.4,0,141.4,5,77.4,2975,3267,1899.2,3925.8,148,0,2.6,0.602,19935.2,904.9276,375.5465,39.2568,85.2
search_candidate_000160_b60f6f65,random-phased,5,5,0,85,74,72.2,107.8,21.1566,1629,1568,1527.6,1791.4,0,140.62,5.2,80,3049.6,2890,2668.8,3605.8,151.4,0,3.2,0.5347,22543,489.4906,157.0987,61.6217,85
search_candidate_000083_6d875dc5,random-phased,5,5,0,84.6,106,48.4,108.6,28.7165,1636,1965,1077.2,1997.6,0,139.54,5,82.2,2845.4,3070,1811.8,3687.8,151,0,2.8,0.5892,21070.4,851.8508,442.0195,34.0417,84.6
search_candidate_000082_1bc9cd3a,random-phased,5,5,0,84.2,84,76.6,91.6,6.9397,1638,1652,1543.8,1720,0,133.48,5,84.2,3005.4,3105,2677,3258,158.8,0,3.2,0.5082,22341,270.5806,81.9732,73.1301,84.2
search_candidate_000094_8d498bb6,random-phased,5,5,0,84,90,57.6,107.4,22.1359,1612.8,1657,1228.6,1969.6,0,137.36,5,80.4,2954.8,3117,2002.6,3824,148.4,0,2.6,0.5764,19766,808.0593,325.9242,46.532,84
centered_candidate_000065_dc32d69c,centered-gaussian,5,5,0,82.4,100,40,116,34.5578,1586,1864,1009.2,1984.4,0,134.16,5,78.4,2712.4,3155,1603.8,3515.8,143.2,0,2.2,0.6619,18287.8,904.8774,458.8734,22.7211,82.4
centered_candidate_000099_3c8dc0a2,centered-gaussian,5,5,0,82.2,62,49,129.4,37.9231,1617.8,1438,1269.6,2098.6,0,140.66,5,79.8,2977.2,2369,2353.8,4049,141.2,0,2.6,0.657,19939.8,884.8287,393.1383,30.0385,82.2
search_candidate_000139_b5e9add9,random-phased,5,5,0,81.6,90,65.6,93.2,12.8623,1598.6,1665,1393.6,1764,0,135.72,4.8,81.2,2888.2,2993,2690.6,3030,148.2,0,2.8,0.5609,20509.8,158.3305,166.9965,59.1688,81.6
search_candidate_000005_9c52bcae,random-phased,5,5,0,81.4,72,53.4,122.2,37.7709,1597.2,1479,1241.2,2094.6,0,132.82,5,80.2,2581.6,2098,2071,3472,148.2,0,2.6,0.7076,19970.6,753.6186,436.4119,34.5146,81.4
search_candidate_000012_de8c2cf1,random-phased,5,5,0,81.4,86,68.8,89.6,11.0562,1561.6,1610,1420.4,1654.4,0,130.8,4.8,79.8,2671.4,2759,2249.8,3013.6,156.2,0,2.8,0.5913,20692.4,380.5137,126.1786,63.2719,81.4
search_candidate_000052_86ed3305,random-phased,5,5,0,81.2,65,50.2,127.6,42.5507,1495.4,1328,1107.4,2055.2,0,144.9,4.8,74.2,2639.6,2299,1681,4010.2,178.8,0,2.4,0.8182,20609.6,1285.2436,520.0083,28.9247,81.2
search_candidate_000188_b4f22fe0,random-phased,5,5,0,81.2,81,57.2,106.2,22.3911,1595.2,1663,1264.6,1899.2,0,146,5,79,2829.8,3070,2070,3457.6,159.6,0,3.2,0.5806,22302.8,623.3684,298.7436,46.0045,81.2
centered_candidate_000132_e81c9e76,centered-gaussian,5,5,0,80.8,66,44.6,127.6,39.3822,1534.2,1346,1066,2095.8,0,137.78,4.6,76.2,2822.4,2419,1659.4,4169.6,140,0,2.8,0.6053,20865,1139.3529,475.5626,24.9089,80.8
search_candidate_000107_0b5568a8,random-phased,5,5,0,80.8,41,30,165.2,74.4134,1449.2,1006,857.6,2394,0,148.98,4.6,68.4,2673,1920,1249.6,4835.6,151.4,0,2,0.7651,18285,1931.2821,803.2082,-7.2067,80.8
search_candidate_000149_78d2935b,random-phased,5,5,0,80.4,72,67.6,101.4,19.5202,1574.4,1491,1354.2,1870.4,0,135.16,5,77.8,2866,2642,2363.8,3592.4,145.6,0,2.8,0.6014,20438.8,625.7006,263.1612,57.8399,80.4
search_candidate_000096_5da8a50f,random-phased,5,5,0,79.8,77,60.4,100.2,18.28,1573.2,1610,1271,1840.8,0,135.86,5,77.8,2825.2,2878,2088,3543.6,147.6,0,3,0.5518,21849.6,678.2644,266.7624,51.26,79.8
search_candidate_000196_e1e60127,random-phased,5,5,0,79.4,80,62.2,95.6,15.1868,1567.2,1593,1334,1765.4,0,142.6,5,77.2,3104,3232,2550,3578.8,157,0,2.8,0.5285,20652.6,465.6162,202.4494,54.6066,79.4
centered_candidate_000130_adf09a31,centered-gaussian,5,5,0,79.2,86,49.6,108,26.9325,1561,1666,1171,1910.6,0,137.56,4.8,77.2,2777,2895,2007.4,3502.6,139.2,0,2.4,0.6305,19180.2,692.9505,332.1187,36.1337,79.2
search_candidate_000102_cc046907,random-phased,5,5,0,79.2,78,51.6,106.4,26.4076,1519.2,1601,1090.4,1847,0,127.46,4.8,76.2,2523.4,2753,1522.6,3303.2,147.4,0,2.4,0.6937,18791.4,867.0849,386.2219,38.3962,79.2
search_candidate_000195_7e72dcab,random-phased,5,5,0,78.6,80,55.4,104,22.8613,1527.4,1590,1170.6,1889.6,0,134.68,4.8,77.4,2730.2,2700,1868,3586.4,164,0,3,0.5656,21496.2,768.2344,332.9826,43.9693,78.6
centered_candidate_000066_234a13a4,centered-gaussian,5,5,0,78,88,43.8,109.2,29.5229,1480.8,1595,1062.6,1861.8,0,130.82,4.6,73.4,2560,2719,1749.8,3368,141.6,0,1.8,0.785,16602.2,747.938,362.7343,29.0386,78
search_candidate_000190_4e6dac6d,random-phased,5,5,0,78,78,44.4,112,29.6581,1495,1500,1019.8,1967.4,0,130.12,4.8,74,2347.2,2400,1487.4,3183.2,148.6,0,2.2,0.604,18154.6,747.1989,418.2186,29.571,78
search_candidate_000178_80539417,random-phased,5,5,0,76.8,42,24.4,164.8,81.416,1357,1005,752.4,2319,0,141.82,4.4,63.8,2557.8,1530,970,5140.8,151.4,0,2,0.71,17059.2,2317.7351,870.163,-16.308,76.8
centered_candidate_000012_d0cce885,centered-gaussian,5,5,0,76.6,64,35.4,124,39.4745,1488.6,1372,919.4,2121,0,137.8,4.4,74.6,2648.6,2395,1576.6,3885.2,142.8,0,2.4,0.6971,19193.4,1025.6691,535.9413,15.6627,76.6
search_candidate_000133_6fd7aaca,random-phased,5,5,0,76.6,77,66.8,87.4,9.6042,1550.2,1560,1396.2,1716.4,0,141.94,4.8,78,2907.6,2700,2600,3384.8,160.4,0,3,0.5073,21619.6,402.1033,153.5609,61.9979,76.6
centered_candidate_000129_a098b5c0,centered-gaussian,5,5,0,76.4,83,62.2,86.2,11.3772,1542,1556,1379.6,1680.4,0,137.36,4.8,76,2602.2,2673,2255.4,2931.6,139.6,0,2.4,0.6641,19158.2,307.6527,138.1883,56.5114,76.4
search_candidate_000128_ac52a459,random-phased,5,5,0,76.2,70,57.8,101.2,22.9382,1496.8,1484,1268.2,1761.4,0,131.96,4.8,73.8,2647.2,2386,2244.4,3294.8,146,0,2.8,0.6057,20314.8,577.7579,237.9112,46.3309,76.2
centered_candidate_000090_a0a1cc7a,centered-gaussian,5,5,0,76,57,41.8,130.8,52.5129,1500.4,1287,1027.8,2194.8,0,150.12,4.6,71.8,2897.2,2209,1616.8,4892.8,138.8,0,2.6,0.5778,19734.8,1886.2525,652.3378,15.5436,76
centered_candidate_000140_a8f2cf62,centered-gaussian,5,5,0,74.4,61,60,99.2,20.8288,1516,1347,1317.6,1846.2,0,143.48,4.6,74.6,2900,2684,2385.8,3586.8,140.4,0,2.4,0.582,18578,563.6896,276.892,49.5856,74.4
search_candidate_000189_e6a9d19c,random-phased,5,5,0,74.4,88,44.2,95.4,24.5976,1448.6,1696,1011,1704,0,127.4,4.6,73.6,2218.8,2580,1366,2809.6,159.8,0,2.4,0.6167,19392.4,689.4097,361.0798,31.9012,74.4
search_candidate_000009_d85036d0,random-phased,5,5,0,74,58,38.8,121,39.5929,1426,1308,920.2,2008.2,0,156.5,4.6,65.8,2877.6,2334,1478,4662.4,149,0,2.6,0.6303,19870.4,1575.2081,510.3583,19.0035,74
centered_candidate_000054_d7526819,centered-gaussian,5,5,0,73.8,65,61.4,91,13.7753,1534.4,1444,1369.6,1753,0,140.6,4.4,77.8,2822,2682,2451.4,3315,137.2,0,2.4,0.5901,18972.8,411.0192,175.2422,54.5123,73.8
search_candidate_000179_6920a002,random-phased,5,5,0,73.2,80,41,103.6,28.8264,1479.4,1539,1017,1933.6,0,129.8,4.6,75,2290,2190,1481.8,3247.6,150.8,0,2.8,0.6477,21490,827.9775,427.1902,26.5868,73.2
centered_candidate_000056_b181d30f,centered-gaussian,5,5,0,72.6,42,40.8,124.8,41.8072,1428.2,1007,987.4,2136.8,0,132.18,4.2,71.6,2519.2,1632,1508.8,4047.6,134.6,0,1.8,0.711,16357.2,1209.9814,561.8524,19.8964,72.6
centered_candidate_000182_8ab9ac45,centered-gaussian,5,5,0,72.6,81,47.8,92,20.0459,1475.6,1576,1119,1750.6,0,140.68,4.4,73.2,2770.6,3051,1844.4,3529.2,139.2,0,2.2,0.688,17687,759.4694,292.7843,37.777,72.6
search_candidate_000144_dafd6d04,random-phased,5,5,0,72.4,74,51,95,20.0459,1441.4,1436,1123.8,1794.6,0,126.92,4.8,71.4,2483,2136,1700,3475.2,154.8,0,2.8,0.6063,20735,820.7748,312.1619,40.977,72.4
search_candidate_000167_9bc31399,random-phased,5,5,0,72.4,66,58,90.6,14.7323,1396.4,1319,1235,1597.4,0,131.62,4.4,69.8,2508.2,2372,2110,2979.6,155.8,0,2.6,0.5936,19395,388.4556,165.8669,50.6339,72.4
search_candidate_000187_228e6fe9,random-phased,5,5,0,72.4,74,58,85,12.8779,1462.4,1503,1235,1645,0,122.96,4.8,73.6,2420.6,2540,1885,2879.8,152.8,0,2.6,0.6171,19736.2,463.9882,198.6349,51.5611,72.4
search_candidate_000059_ccd7a40b,random-phased,5,5,0,71.2,70,57.8,85.4,12.1885,1474.6,1467,1231.8,1733.2,0,136.02,4.6,73.4,2705.8,2540,2089.6,3394,146.8,0,3,0.5885,21438.8,579.3536,222.7398,51.7057,71.2
centered_candidate_000157_5d108695,centered-gaussian,5,5,0,71,58,41.4,108.4,30.3315,1440,1327,992.4,1964.6,0,131.22,4.4,72.2,2490,2266,1700,3430.2,141.2,0,2.4,0.5881,19052.4,773.8679,434.1732,26.2342,71
search_candidate_000163_dd6aea38,random-phased,5,5,0,70.8,82,43.8,91.4,21.6924,1488.6,1715,1034.8,1789,0,137.1,4.4,75.8,2610.6,2661,1535.2,3584.6,146.4,0,2.4,0.6703,19053.4,917.0825,363.3228,32.9538,70.8
search_candidate_000114_55b6fe60,random-phased,5,5,0,70.2,68,62,79.6,7.8588,1408.8,1394,1236.6,1586,0,130.68,4.6,69.8,2535.6,2740,2138.8,2810.8,155.6,0,2.2,0.7608,19028.6,314.9181,153.9239,58.0706,70.2
centered_candidate_000191_86ba735f,centered-gaussian,5,5,0,69.8,71,58.4,79.8,10.2255,1463.4,1549,1286.8,1575,0,139.38,4.8,70.4,2611.6,2752,2220,2873.8,144.4,0,2.4,0.6509,19399.6,363.4593,148.2412,53.2873,69.8
search_candidate_000136_66802e17,random-phased,5,5,0,69.2,77,41.4,91,22.7543,1414.6,1546,1052.8,1689.2,0,123.32,4.4,72.4,2176.8,2453,1575.4,2585,148.8,0,2.4,0.7202,19436.8,482.5434,294.0664,30.0228,69.2
search_candidate_000146_62ed75ce,random-phased,5,5,0,68.6,67,47.6,91.4,19.5202,1416,1436,1083.6,1754.2,0,121.2,4.8,69.8,2249.8,2020,1772.8,2826.4,145.8,0,3,0.6328,21907,479.0142,298.5451,37.8399,68.6
search_candidate_000089_0328685c,random-phased,5,5,0,68.4,73,55.2,78,10.707,1413.4,1455,1245,1551,0,122.72,4.6,71,2293,2276,1941.2,2647.8,148,0,3,0.6547,22196.2,321.448,141.936,49.8465,68.4
centered_candidate_000008_29da6378,centered-gaussian,5,5,0,67.8,61,53,86.4,15.0652,1407.8,1268,1229.4,1662.4,0,131.2,4.4,69.6,2406,2624,1935.8,2765.2,138,0,2.4,0.621,19320.8,380.9698,202.9575,45.4674,67.8
search_candidate_000198_8fb60535,random-phased,5,5,0,67,68,46.8,83.6,18.0887,1363.4,1490,988.8,1621,0,119.36,4.4,68.8,2086.8,2200,1428.4,2584,146.4,0,2.4,0.7079,18963.6,612.8172,322.7882,37.7557,67
search_candidate_000174_7d46c689,random-phased,5,5,0,66.8,73,48.8,80,14.9318,1352.2,1459,1063.8,1557.6,0,130.76,4.4,66.2,2506.4,2838,1819.6,2945.8,148.4,0,3.2,0.5283,22458.4,571.4748,239.9745,41.3341,66.8
search_candidate_000145_94a7600e,random-phased,5,5,0,66.2,64,54.8,81.2,13.6,1377.8,1289,1229.4,1605.4,0,129.98,4.2,70.2,2492.8,2240,2219.4,3000.6,150.6,0,2.8,0.6229,20258.6,473.5367,193.4109,48,66.2
search_candidate_000124_65002222,random-phased,5,5,0,66,74,43.6,85,18.644,1365,1550,1005.8,1628,0,128.72,4.4,68.6,2324,2640,1498,2998.8,157.2,0,3.2,0.5251,22552,677.1989,288.8349,34.278,66
search_candidate_000088_e7e500cd,random-phased,5,5,0,65.8,77,45,80,16.5578,1355.8,1558,1009,1569.2,0,130.24,4.4,66.8,2440.2,2420,1888.6,2955.6,149,0,3,0.5345,21452.8,479.56,277.1825,36.7211,65.8
search_candidate_000140_0bc086f0,random-phased,5,5,0,65.2,62,59.2,73.2,6.4931,1371.4,1302,1224.8,1563.8,0,120.6,4.4,69.2,2180.6,2302,1914.4,2374,143.2,0,3,0.6365,21656,214.1043,154.9963,55.9535,65.2
search_candidate_000159_856625ab,random-phased,5,5,0,65,39,28.2,121,45.5148,1305.8,962,820.2,2049.2,0,117.5,4.2,65.4,2082.4,1520,1156,3448.6,140.6,0,2.4,0.6302,18856.2,1114.1832,604.4248,5.4426,65
search_candidate_000039_29867122,random-phased,5,5,0,64.8,59,52.6,80.4,12.5921,1359,1337,1144,1585.6,0,129.64,4.4,66.8,2398.6,2400,1924.2,2901.2,144.2,0,2.6,0.5624,19669.2,433.3117,194.0062,46.304,64.8
search_candidate_000029_e73bb8c0,random-phased,5,5,0,64.2,56,42.2,96,28.7917,1278.4,1187,908.2,1767.2,0,122.06,4.2,65.2,1910.2,1750,1196,2838.6,167.8,0,2.8,0.6434,21989.2,816.1422,432.5943,27.8042,64.2
search_candidate_000079_e1c87898,random-phased,5,5,0,63.8,72,47.2,75.2,13.2121,1324.4,1458,1036.6,1523.6,0,122.84,4.4,65,2183.6,2426,1618,2581.6,142.6,0,3,0.5501,21556.4,452.3209,231.315,40.5939,63.8
search_candidate_000118_d0a897e9,random-phased,5,5,0,63.8,53,50.4,85.2,17.5203,1338.2,1165,1103,1693.6,0,113.14,4.6,67,1971.2,1867,1410.8,2685.6,148.6,0,2,0.7086,17726,633.6395,284.5301,41.6399,63.8
search_candidate_000048_255d2b3c,random-phased,5,5,0,63.6,61,57.4,71.4,6.6813,1309.2,1291,1205,1442.8,0,119.96,4.2,65.4,2155.4,2036,1854.4,2540.2,140,0,2.8,0.5511,20886.6,322.4963,122.171,54.0593,63.6
search_candidate_000063_d95be261,random-phased,5,5,0,63.6,58,36.8,94.6,25.7263,1325.6,1244,899,1808.6,0,120.84,4.2,66.4,1979.8,1770,1238,2865.4,137.6,0,2.4,0.6828,19250.8,729.8357,402.6058,23.9369,63.6
centered_candidate_000052_24586908,centered-gaussian,5,5,0,63.2,63,49.4,76.8,13.6733,1314.2,1334,1119.8,1490.2,0,130.8,4,64.8,2373,2348,1913.6,2812,133.2,0,2,0.6701,16806.4,419.0255,184.975,42.5633,63.2
centered_candidate_000065_a4b397e6,centered-gaussian,5,5,0,62.6,63,37.4,90.8,25.6484,1296,1319,899.4,1716,0,124.44,4.2,63.4,2232.8,2451,1267.6,3101.4,137.4,0,2,0.7652,17423,819.6027,383.1303,24.5758,62.6
search_candidate_000141_325cd957,random-phased,5,5,0,62.6,52,38.6,91.2,23.8462,1279.6,1130,918,1727.4,0,112.38,4.4,63.6,1787.6,1720,1120,2451.2,146.8,0,2.4,0.8467,20034.6,591.3569,371.938,26.6769,62.6
search_candidate_000025_61091c82,random-phased,5,5,0,62.4,58,53.8,73.8,9.5624,1310,1241,1172.2,1501.6,0,127.46,4.2,64.2,2203,2013,1862.4,2655.2,138.4,0,2.4,0.575,18971.6,371.156,162.058,49.0188,62.4
