candidateId,strategyVariantId,runs,scenarioCount,bossKillRate,avgExp,medianExp,p10Exp,p90Exp,expStdDev,avgScore,medianScore,p10Score,p90Score,completionRate,avgSurvivalTimeSeconds,avgLevel,avgKills,avgDamageDealt,medianDamageDealt,p10DamageDealt,p90DamageDealt,avgDamageTaken,damageWindowPassRate,avgDamageWindowViolationCount,avgMaxDamageWindowRatio,damageSafetyPenalty,damageDealtStdDev,scoreStdDev,consistencyScore,generalFitnessScore
search_candidate_000404_6953811c,random-phased,5,5,0,61.6,55,39.2,91,24.9608,1317,1260,910.4,1804.6,0,121.06,4.2,66.6,2035.4,1670,1299.6,3106.4,144.6,0,2.2,0.7026,18379.6,919.7795,420.9922,26.7196,61.6
centered_candidate_000009_acaba5b5,centered-gaussian,5,5,0,61.4,63,47,73.8,12.2082,1352.2,1344,1090.6,1588.8,0,136.82,4.2,66.2,2503.2,2700,1907,3011.8,137.4,0,3,0.4832,21410.6,495.4228,229.5094,40.8959,61.4
centered_candidate_000117_d7c0baa7,centered-gaussian,5,5,0,61.4,57,33.8,95.4,30.2628,1274.4,1244,840.4,1770.8,0,117.48,4,64.2,2052.8,2003,1119.2,3120.8,135.8,0,1.8,0.7507,16529.6,960.8204,437.8286,18.6686,61.4
centered_candidate_000152_5801d218,centered-gaussian,5,5,0,61.4,48,33.4,99.2,30.6894,1286.4,1180,791.2,1866.2,0,123.64,4.2,63,2174.2,1943,1046.4,3472,138.2,0,2.4,0.677,19473.2,1095.9397,480.5882,18.0553,61.4
search_candidate_000067_8e7b527e,random-phased,5,5,0,61.4,58,47,76,13.2906,1329.8,1224,1084.6,1615.2,0,134.68,4.2,65.4,2454.4,2234,1807,3197.6,144.6,0,2.4,0.6808,19384.8,621.7577,240.6096,40.3547,61.4
search_candidate_000141_b2ec655a,random-phased,5,5,0,61.4,57,39.6,86.2,20.6359,1284.8,1286,926.8,1646,0,127.78,4,64.2,2377.2,2144,1724.8,3186.2,144.2,0,3.2,0.5666,22282.6,657.5048,318.611,29.2821,61.4
search_candidate_000442_33caec71,random-phased,5,5,0,61.4,63,46.4,76.6,14.2352,1289.4,1318,1037.8,1537.4,0,118.06,4,65.6,2075,2354,1510.4,2464,138.4,0,2.8,0.628,20528,454.2229,237.9904,39.2824,61.4
centered_candidate_000249_bcccf92d,centered-gaussian,5,5,0,61.2,44,28,110.8,42.5131,1207.4,1013,693.2,1900,0,107.58,4.2,59,1884.2,1386,795.4,3381.6,137.6,0,1.8,0.8453,16757.8,1226.4346,580.7797,6.7435,61.2
centered_candidate_000486_68f496d6,centered-gaussian,5,5,0,61.2,41,37.2,99.2,30.6686,1208.6,875,864.6,1758,0,115.4,4,58.8,1939.6,1321,1062.8,3158.2,132.8,0,2.6,0.6427,19995.8,973.0171,434.7673,21.8657,61.2
search_candidate_000110_32607d8a,random-phased,5,5,0,61.2,50,38,90.8,24.0533,1310.6,1149,977.4,1735.8,0,132.14,4,65.6,2351.2,1917,1673.2,3264.2,143.6,0,2.4,0.5743,18459.8,732.7811,345.2938,25.9734,61.2
search_candidate_000255_6817e2b6,random-phased,5,5,0,61.2,61,48.4,73.4,12.4964,1275.2,1289,1067,1469,0,121.44,4,64,2186,2343,1676.4,2553.4,139.4,0,2.8,0.597,20550.4,471.2252,208.3424,42.1518,61.2
centered_candidate_000281_eb453e34,centered-gaussian,5,5,0,61,62,44,77.4,14.7241,1267.4,1261,1014.8,1534.2,0,120.8,4.2,61.8,2046.6,2032,1641.4,2485.6,136.8,0,2.6,0.6505,19872,395.5748,230.5945,36.6379,61
search_candidate_000304_852a486b,random-phased,5,5,0,61,62,42.6,79.4,17.47,1278.4,1306,985.4,1548.2,0,120.92,4,64.4,2265.6,2362,1579.4,2866,139.6,0,2.4,0.6932,18666.8,618.0209,269.4837,33.865,61
centered_candidate_000201_31c625ab,centered-gaussian,5,5,0,60.8,61,32.2,89.6,25.1905,1261.2,1332,785,1703.4,0,115.26,4,63.4,2069.2,2222,951.6,3112.8,134.6,0,2,0.7525,17425,951.295,405.5546,19.6048,60.8
centered_candidate_000406_4a347f4c,centered-gaussian,5,5,0,60.8,48,38,95.8,30.9929,1210.2,1188,836.6,1670.4,0,120.68,4,58.2,1929.4,1670,1145.4,3004.6,133.8,0,1.6,0.765,15756.2,926.8706,415.3242,22.5035,60.8
search_candidate_000397_e69a1d29,random-phased,5,5,0,60.8,42,35.8,96.6,28.4633,1238.4,997,798.2,1828,0,118.22,4,62.6,1897.4,1363,1108.8,2991.6,150.4,0,2.4,0.6216,19536,873.2055,472.0528,21.5683,60.8
search_candidate_000476_abf56168,random-phased,5,5,0,60.8,65,40.2,80.8,18.28,1297.4,1392,936.8,1612.6,0,129.38,4,64.6,2397,2670,1709.4,2934.4,139.4,0,3,0.5773,21032.4,555.8327,300.1397,31.06,60.8
centered_candidate_000435_0e58a836,centered-gaussian,5,5,0,60.6,63,48.8,72.4,10.8738,1295.2,1372,1072.4,1486,0,119.64,4.2,64.6,2035.4,2208,1557.4,2462.4,139.4,0,2.8,0.6107,21098.4,413.7456,186.2551,43.3631,60.6
search_candidate_000183_9603a3ae,random-phased,5,5,0,60.6,61,43.8,79.4,17.1418,1288.2,1324,1021.6,1558.4,0,139.74,4,62.4,2528.4,2582,1801.6,3272.4,142.4,0,2.8,0.5944,20068.2,671.2799,252.8544,35.2291,60.6
centered_candidate_000438_95d1cef3,centered-gaussian,5,5,0,60.4,57,31.4,96.6,32.01,1221,1261,745.6,1749.4,0,119.44,4,60,2115.8,2363,923.6,3316.6,140.4,0,1.6,0.7436,15387,1105.4316,478.7663,15.395,60.4
search_candidate_000484_cb461009,random-phased,5,5,0,60.4,60,38.6,84.6,20.9533,1268,1299,930.8,1606,0,127.48,4,63.4,2300.8,2367,1590.4,2996.4,148.6,0,2.8,0.5411,20426,624.1094,298.8531,28.1234,60.4
centered_candidate_000322_fabc20ed,centered-gaussian,5,5,0,60.2,48,30.6,97.8,30.7727,1239.6,1074,805,1774.6,0,122.4,4.2,59.4,2079.8,1773,1079,3268.8,137.6,0,2.4,0.7333,19371.2,1006.5027,448.7011,15.2136,60.2
